Date,Title,Categories,Lyrics,Tag
,"Ashes of luxury Lyrics - 

Budd Dwyer",English Lyrics,"Ashes of luxury Lyrics - 

Budd Dwyer <BR><BR><BR>[Intro]<BR>Something to chief to, something to chief to (Smoked out)<BR>Chiefin' on a blunt, smellin' like (Smoked out)<BR>Sit back, relax and chill and meditate (Smoked out)<BR>Rolling in my city, making cheese feeling straight (Smoked out)<BR>Something to chief to, something to chief to (Smoked out)<BR>Chiefin' on a blunt, smellin' like (Smoked out)<BR>Sit back, relax and chill and meditate (Smoked out)<BR>Rolling in my city, making cheese feeling straight (Smoked out)<BR>[Verse 1: Cut Throat Van Gogh]<BR>It’s that North North player<BR>Boy, these pills ain't no Bayer<BR>And this weed like an onion, you can smell it in the air<BR>Cutthroat, Van Gogh, $licky the picture painter<BR>My hoe want me to save her, but at best I might betray her<BR>I was never one to fit in, why would I bring a kid in?<BR>This world fucked up and hard enough to just exist in<BR>Riding around with that Glock, thinking ""should I blow my tizzop?""<BR>One last way to ball, kill myself while getting mizzouth<BR><BR>SleazyWorld Go “Sleazy Flow” (Live Performance) | Open Mic<BR>[Bridge]<BR>Something to chief to, something to chief to (Smoked out)<BR>Chiefin' on a blunt, smellin' like (Smoked out)<BR>Sit back, relax and chill and meditate (Smoked out)<BR>Rolling in my city, making cheese feeling straight (Smoked out)<BR>[Verse 2: Papa Pine]<BR>$crim is fucking sober, but I smoke enough weed for the both of us<BR>Honey games, my lungs are stained, just numb my brain, I can't focus<BR>Suppressing my emotions, turn 'em into concrete<BR>Let 'em sink to the bottom of the ocean<BR>Matter fact, I'll turn 'em into raw meat, let the sharks eat<BR>Gut the gar, please, I need to smoke, fuck, again I’m losing focus<BR>Hit the weed, so I can go to sleep, I hate having dreams<BR>They're always fucked up and I wake up trying to breathe<BR>[Outro]<BR>Something to chief to, something to chief to (Smoked out)<BR>Chiefin' on a blunt, smellin' like (Smoked out)<BR>Sit back, relax and chill and meditate (Smoked out)<BR>Rolling in my city, making cheese feeling straight (Smoked out)<BR><BR><BR><BR>Produced By:Budd Dwyer<BR>Written By:Aristos Petrou & Scott Arceneaux Jr.<BR>Persona Used:Cut Throat Van Gogh & Papa Pine<BR>Mixer & Masterer:Sambo Bachrack<BR>Release Date:July 29, 2022","Ashes of luxury Lyrics - 

Budd Dwyer,Rap,Memphis,Hardcore Hip-Hop"
,"Under the influence Lyrics - 

Kiddominant",English Lyrics,"Under the influence Lyrics - 

Kiddominant <BR><BR><BR>[Intro]<BR>Kido, Kido<BR>K-Kiddominant on the beat, better run it back<BR>[Verse 1]<BR>Fuckin' Robitussin<BR>I don't know why this shit got me lazy right now, yeah<BR>Can't do Percocets or Molly<BR>I'm turnin' one, tryna live it up here right, right, right<BR>[Pre-Chorus]<BR>Baby, you can<BR>Ride it, ooh yeah<BR>Bring it over to my place<BR>And you be like<BR>""Baby, who cares?""<BR>But I know you care<BR>Bring it over to my place<BR>SleazyWorld Go “Sleazy Flow” (Live Performance) | Open Mic<BR>[Chorus]<BR>You don't know what you did, did to me<BR>Your body lightweight, speaks to me<BR>I don't know what you did, did to me<BR>Your body lightweight, speaks to me<BR>[Post-Chorus]<BR>Yeah<BR>Yeah<BR>[Verse 2]<BR>I can make it hurricane on it<BR>Hunnid bands, make it rain on it<BR>Tie it up, put a chain on it<BR>Make you tattoo my name on it, oh<BR>Make you cry like a baby, yeah<BR>Let's Go Pro and make a video, yeah<BR>Make you cry like a baby, yeah<BR>Let's Go Pro and make a video<BR>Oh, yeah, yeah, yeah<BR>[Pre-Chorus]<BR>Baby, you can<BR>Ride it, ooh yeah<BR>Bring it over to my place<BR>And you be like<BR>""Baby, who cares?""<BR>But I know you care<BR>Bring it over to my place<BR><BR><BR><BR>Produced By:Kiddominant<BR>Written By:Tiffany McKie, Davido, Kiddominant & Chris Brown<BR>Publisher:Copyright Control, Universal Music Group, Sony Music Entertainment & Culture Beyond Ur Experience<BR>Performance Rights:BMI<BR>Label:Chris Brown Entertainment & RCA Records<BR>Assistant Engineer:Ashley Jackson<BR>Recording Engineer:Teezio<BR>Mastering Engineer:Chris Athens<BR>Mixing Engineer:Teezio<BR>Release Date:October 4, 2019","Under the influence Lyrics - 

Kiddominant,R&B,DMV"
,Great balls of fire Lyrics,English Lyrics,"Great balls of fire Lyrics <BR><BR><BR>[Verse 1]<BR>You shake my nerves and you rattle my brain<BR>Too much love drives a man insane<BR>You broke my will<BR>But what a thrill<BR>Goodness gracious, great balls of fire!<BR>[Verse 2]<BR>I laughed at love 'coz I thought it was funny<BR>You came along and you moved me, honey<BR>I've changed my mind<BR>This love is fine<BR>Goodness gracious, great balls of fire!<BR><BR>[Chorus]<BR>Kiss me, baby<BR>Mmmmh, it feels good<BR>Hold me, baby<BR>Well, I'm off to love you like a lover should<BR>Oh! You're fine, so kind<BR>Got to tell this world that you're mine, mine, mine, mine<BR>[Verse 3]<BR>I chew my nails and then I twiddle my thumbs<BR>I'm real nervous, but it sure is fun<BR>Come on, baby<BR>You drive me crazy<BR>Goodness gracious, great balls of fire!<BR>[Piano Solo]<BR>[Chorus]<BR>Well, kiss me, baby<BR>Mmmmh, it feels good<BR>Hold me, baby<BR>Well, I'm off to love you like a lover should<BR>You're fine, so kind<BR>Got to tell this world that you're mine, mine, mine, mine<BR>[Verse 3]<BR>I chew my nails and I twiddle my thumbs<BR>Real nervous, but it sure is fun<BR>Come on, baby<BR>You're driving me crazy<BR>Goodness gracious, great balls of fire!<BR><BR><BR><BR>Produced By:Sam Phillips (Producer)<BR>Written By:Jack Hammer & Otis Blackwell<BR>Record Company:Sun Record Company<BR>Published By:BRS Music<BR>Pressed By:Monarch Record Mfg. Co.<BR>Vocals:Jerry Lee Lewis<BR>Label:Sun Records<BR>Piano:Jerry Lee Lewis<BR>Guitar:Roland James<BR>Bass:J.W. Brown<BR>Drums:Jimmy Van Eaton<BR>Recorded At:Sun Studio (Memphis, Tennessee)<BR>Release Date:November 11, 1957","Great balls of fire Lyrics,Rock,Retro,Easy Listening,Soundtrack,Piano Rock,Piano,Rockabilly"
,"Stranger things season 1 recap rap Lyrics - 

Jimmy Fallon , The Roots , The Tonight Show Starring Jimmy Fallon",English Lyrics,"Stranger things season 1 recap rap Lyrics - 

Jimmy Fallon , The Roots , The Tonight Show Starring Jimmy Fallon <BR><BR><BR>[Intro: Jimmy Fallon]<BR>Ay, ay, ay, ay<BR>Millie Bobby Brown<BR>Stranger Things<BR>Season one recap<BR>Make some noise<BR>[Verse: Millie Bobby Brown]<BR>Let's go back to Indiana<BR>Circa 1983<BR>Just four boys in the basement chillin'<BR>Playin' D&D<BR>There was Lucas, there was Willy Will<BR>And Dustin, there was a Mike<BR>But one night, Will goes missing while he’s ridin' on his bike<BR>Yikes!<BR>That's when they met me, Elev'<BR>I had no hair on my head<BR>I had been so close to dead<BR>Courtesy of Dr. Brenner who's huntin' me twenty-four sev<BR>Joyce was hanging Christmas lights in the web<BR>Started hearing something Willy had said<BR>This could be a message from the beyond<BR>What happened to Barb?<BR>She’s just gone in the Upside Down<BR>Hopper's on top of the case<BR>While I'm throwing vans into space<BR>I'm lying down in a tank<BR>Trying my best to find Willy and Dustin's got pudding for days<BR>Demogorgon's getting all in my way<BR>Blast him to pieces just like a grenade<BR>Will's now at home, coughin' slugs in the sink<BR>What happened to me? I'm in the Upside Down<BR>SleazyWorld Go “Sleazy Flow” (Live Performance) | Open Mic<BR>[Hook: Millie Bobby Brown]<BR>What about now?<BR>The saga continues, tune in to see how<BR>Upside down, what about now?<BR>The saga continues, tune in to see how<BR>All I need is my Eggo waffles, I'm in love with those<BR>What I'm left with when I use my powers is a bloody nose<BR>Yeah<BR><BR>[Outro: Millie Bobby Brown]<BR>Bad news when you see that bloody nose<BR>Yeah, bad news when you see that bloody nose<BR><BR><BR><BR>Featuring:Stranger Things<BR>Produced By:Jimmy Fallon & The Roots & The Tonight Show Starring Jimmy Fallon<BR>Recorded At:The Tonight Show Starring Jimmy Fallon<BR>Release Date:October 31, 2017","Stranger things season 1 recap rap Lyrics - 

Jimmy Fallon , The Roots , The Tonight Show Starring Jimmy Fallon,Rap,TV"
,Your song Lyrics,English Lyrics,"Your song Lyrics <BR><BR><BR>[Verse 1]<BR>It's a little bit funny, this feeling inside<BR>I'm not one of those who can easily hide<BR>I don't have much money, but, boy, if I did<BR>I'd buy a big house where we both could live<BR>If I was a sculptor, heh, but then again, no<BR>Or a man who makes potions in a traveling show<BR>I know it's not much, but it's the best I can do<BR>My gift is my song, and this one's for you<BR>[Chorus]<BR>And you can tell everybody this is your song<BR>It may be quite simple, but now that it's done<BR>I hope you don't mind, I hope you don't mind<BR>That I put down in the words<BR>How wonderful life is while you're in the world<BR><BR>SleazyWorld Go “Sleazy Flow” (Live Performance) | Open Mic<BR>[Verse 2]<BR>I sat on the roof and kicked off the moss<BR>Well, a few of the verses, well, they've got me quite cross<BR>But the sun's been quite kind while I wrote this song<BR>It's for people like you that keep it turned on<BR>So excuse me forgetting, but these things I do<BR>You see, I've forgotten if they're green or they're blue<BR>Anyway, the thing is, what I really mean<BR>Yours are the sweetest eyes I've ever seen<BR><BR>[Chorus]<BR>And you can tell everybody this is your song<BR>It may be quite simple, but now that it's done<BR>I hope you don't mind, I hope you don't mind<BR>That I put down in the words<BR>How wonderful life is while you're in the world<BR><BR>[Outro]<BR>I hope you don't mind, I hope you don't mind<BR>That I put down in the words<BR>How wonderful life is while you're in the world<BR><BR><BR><BR>Produced By:Gus Dudgeon<BR>Written By:Elton John & Bernie Taupin<BR>Copyright:This Record Co. Ltd.<BR>String Arranger:Paul Buckmaster<BR>Recording Arranger:Paul Buckmaster<BR>Piano:Elton John<BR>Label:DJM Records, Uni Records & MCA Records<BR>12 String Guitar:Clive Hicks<BR>Guitar:Colin Green<BR>Drums:Barry Morgan<BR>Bass:Dave Richmond<BR>Acoustic Guitar:Frank Clark<BR>Recorded At:Trident Studios (London)<BR>Release Date:April 10, 1970<BR>Your Song Covers:Your Song by Lady Gaga, Poker Face / Speechless / Your Song (Live from the 52nd Annual Grammy Awards) by Lady Gaga (Ft. Elton John), Your Song by Harr...<BR>Your Song Remixes:Your Song (Demo) by Elton John","Your song Lyrics,Pop,Rock,Chamber Music,Piano Rock,Chamber Pop,Baroque Pop,Pop-Rock,Soft Rock,Seventies,Singer-Songwriter,Piano,Adult Contemporary,Ballad,UK"
,Everybody wants to rule the world Lyrics,English Lyrics,"Everybody wants to rule the world Lyrics <BR><BR><BR>[Verse 1]<BR>Welcome to your life<BR>There's no turning back<BR>Even while we sleep<BR>We will find you<BR>[Chorus]<BR>Acting on your best behaviour<BR>Turn your back on Mother Nature<BR>Everybody wants to rule the world<BR><BR>SleazyWorld Go “Sleazy Flow” (Live Performance) | Open Mic<BR>[Verse 2]<BR>It's my own design<BR>It's my own remorse<BR>Help me to decide<BR>Help me make the<BR>[Chorus]<BR>Most of freedom and of pleasure<BR>Nothing ever lasts forever<BR>Everybody wants to rule the world<BR><BR>[Bridge]<BR>There's a room where the light won't find you<BR>Holding hands while the walls come tumbling down<BR>When they do, I'll be right behind you<BR>[Chorus]<BR>So glad we've almost made it<BR>So sad they had to fade it<BR>Everybody wants to rule the world<BR><BR>[Instrumental Interlude]<BR>[Chorus]<BR>I can't stand this indecision<BR>Married with a lack of vision<BR>Everybody wants to rule the—<BR>Say that you'll never, never, never, never need it<BR>One headline, why believe it?<BR>Everybody wants to rule the world<BR>All for freedom and for pleasure<BR>Nothing ever lasts forever<BR>Everybody wants to rule the world<BR><BR><BR><BR>Produced By:Chris Hughes<BR>Written By:Chris Hughes, Ian Stanley & Roland Orzabal<BR>Label:Phonogram Records Ltd., Mercury Records & Vertigo Records<BR>Engineer:Dave Bascombe<BR>Drums:Manny Elias<BR>Programmer:Chris Hughes & Ian Stanley<BR>Keyboards:Ian Stanley & Roland Orzabal<BR>Bass:Curt Smith<BR>Background Vocals:Roland Orzabal<BR>Vocals:Curt Smith<BR>Guitar:Roland Orzabal & Neil Taylor<BR>Recorded At:The Wool Hall, Beckington, Bath, Somerset<BR>Release Date:March 15, 1985","Everybody wants to rule the world Lyrics,Rock,Pop,Pop-Rock,British Rock,UK,Soundtrack,Synth Rock,Synth-Pop,Singer-Songwriter,Eighties,New Wave"
,"All star Lyrics - 

Eric Valentine",English Lyrics,"All star Lyrics - 

Eric Valentine <BR><BR><BR>[Verse 1]<BR>Somebody once told me the world is gonna roll me<BR>I ain't the sharpest tool in the shed<BR>She was looking kind of dumb with her finger and her thumb<BR>In the shape of an ""L"" on her forehead<BR><BR>[Pre-Chorus]<BR>Well, the years start comin' and they don't stop comin'<BR>Fed to the rules and I hit the ground runnin'<BR>Didn't make sense not to live for fun<BR>Your brain gets smart but your head gets dumb<BR>So much to do, so much to see<BR>So what's wrong with taking the backstreets?<BR>You'll never know if you don't go<BR> (W-w-wacko)<BR>You'll never shine if you don't glow<BR><BR>SleazyWorld Go “Sleazy Flow” (Live Performance) | Open Mic<BR>[Chorus]<BR>Hey now, you're an all star<BR>Get your game on, go play<BR>Hey now, you're a rock star<BR>Get the show on, get paid<BR>(And all that glitters is gold)<BR>Only shootin' stars break the mold<BR><BR>[Verse 2]<BR>It's a cool place, and they say it gets colder<BR>You're bundled up now, wait 'til you get older<BR>But the meteor men beg to differ<BR>Judging by the hole in the satellite picture<BR>The ice we skate is getting pretty thin<BR>The water's getting warm so you might as well swim<BR>My world's on fire, how 'bout yours?<BR>That's the way I like it and I'll never get bored<BR><BR>[Chorus]<BR>Hey now, you're an all star<BR>Get your game on, go play<BR>Hey now, you're a rock star<BR>Get the show on, get paid<BR>(All that glitters is gold)<BR>Only shootin' stars break the mold<BR><BR><BR><BR>Produced By:Eric Valentine<BR>Written By:Greg Camp<BR>Performance Rights:BMI<BR>Publisher:Warner-Tamerlane Publishing Corp., Kobalt Music, Spirit Music Group, Spirit One Music, Songs by Greg Camp & Squish Moth Music<BR>Label:Interscope Records<BR>Trombone:John Gove<BR>Guitar:Greg Camp & Paul De Lisle<BR>Vocals:Steve Harwell<BR>Drums:Kevin Coleman<BR>Bass:Paul De Lisle<BR>Release Date:May 4, 1999<BR>All Star Covers:All Star by TheRealSullyG, All Star by Tempus Tonic Philharmonic, All Star (Dance Remix) by KIDZ BOP Kids, All Star (Redo Version) by KIDZ BOP Kids, A...<BR>All Star Remixes:SOMEBODY ONCE TOUCHA MY SPAGHET by FlyingKitty, All Star (Owl City Remix) by Smash Mouth & Owl City, All Star by Dwight Howard, Gold Star by Ontopic,...","All star Lyrics - 

Eric Valentine,Rock,Pop,Alternative Pop,Alternative,Ska,Nineties,Ska Punk,Pop-Rock,Soundtrack,Memes,Pop-Punk,Alternative Rock"
,"I swear Lyrics - 

Scott Hendricks",English Lyrics,"I swear Lyrics - 

Scott Hendricks <BR><BR><BR>[Verse]<BR>Ah lapo da<BR> Talachi matol lina<BR>Ah, labadi hochi<BR>La nochaaa wu planachii leh ji<BR>Fuh pa pu seh<BR> lamaniiii<BR>[Chorus]<BR>Underwear<BR> lakareh lireywii<BR>Gih leh byaaa mah ke rehhh<BR>Underwear<BR> lapahkreh lehguari<BR>Teh lah keh lah peh reh<BR>Underwear<BR> lahcheh pee libeeda<BR>Ee leh guaaa lah gua rehhh<BR>SleazyWorld Go “Sleazy Flow” (Live Performance) | Open Mic<BR>[Outro]<BR>Ley show lee leh duuu<BR>Lah keh rey dee zuuu<BR>Bleh ahh boh dee zu re kah<BR>Zohh reh kah laaa<BR>Underwear<BR>Leh ah mo de underwear<BR><BR><BR><BR>Produced By:Scott Hendricks<BR>Written By:Gary Baker & Frank Myers<BR>Label:Universal Studios Music, LLLP<BR>Voiced By:Pierre Coffin & Chris Renaud<BR>Release Date:June 18, 2013","I swear Lyrics - 

Scott Hendricks,Pop,Ballad,Piano,Children's Music,Soundtrack"
,Killing in the name Lyrics,English Lyrics,"Killing in the name Lyrics <BR><BR><BR>[Intro]<BR>Killing in the name of<BR><BR>[Verse]<BR>Some of those that work forces<BR>Are the same that burn crosses<BR>Some of those that work forces<BR>Are the same that burn crosses<BR>Some of those that work forces<BR>Are the same that burn crosses<BR>Some of those that work forces<BR>Are the same that burn crosses<BR>Uh!<BR>SleazyWorld Go “Sleazy Flow” (Live Performance) | Open Mic<BR>[Refrain]<BR>Killing in the name of<BR>Killing in the name of<BR><BR>[Pre-Chorus]<BR>Now you do what they told ya<BR>Now you do what they told ya<BR>Now you do what they told ya<BR>Now you do what they told ya<BR>And now you do what they told ya<BR>And now you do what they told ya<BR>And now you do what they told ya<BR>And now you do what they told ya<BR>And now you do what they told ya<BR>And now you do what they told ya<BR>But now you do what they told ya!<BR>Well, now you do what they told ya<BR><BR>[Chorus]<BR>Those who died are justified<BR>For wearing the badge, they're the chosen whites<BR>You justify those that died<BR>By wearing the badge, they're the chosen whites<BR>Those who died are justified<BR>For wearing the badge, they're the chosen whites<BR>You justify those that died<BR>By wearing the badge, they're the chosen whites<BR><BR><BR><BR>Produced By:Rage Against the Machine & Garth Richardson<BR>Written By:Tim Commerford, Brad Wilk, Tom Morello & Zack de la Rocha<BR>Label:Sony Music Entertainment & Epic Records<BR>Performance Rights:BMI<BR>Publisher:Melody of the World, Ruminating Music, Wixen Music & Retribution Music<BR>Mastering Engineer:Bob Ludwig<BR>Mixing Engineer:Andy Wallace<BR>Vocals:Zack de la Rocha<BR>Guitar:Tom Morello<BR>Backing Vocals:Tim Commerford<BR>Percussion:Brad Wilk<BR>Assistant Engineer:Jeff Sheehan & Craig Doubet<BR>Recording Engineer:Stan Katayama & Garth Richardson<BR>Bass:Tim Commerford<BR>Drums:Brad Wilk<BR>Recorded At:Sound City, Van Nuys, CA<BR>Release Date:November 3, 1992","Killing in the name Lyrics,Rap,Rock,Nineties,Metal,Punk Rock,Alternative Rock,Alternative,Rap Metal,Heavy Metal,Alternative Metal,Rap-Rock"
,What’s up? Lyrics,English Lyrics,"What’s up? Lyrics <BR><BR><BR>[Verse 1]<BR>25 years and my life is still<BR>Tryin' to get up that great big hill of hope<BR>For a destination<BR>I realized quickly when I knew I should<BR>That the world was made up of this brotherhood of man<BR>For whatever that means<BR><BR>[Pre-Chorus]<BR>And so I cry sometimes when I'm lying in bed<BR>Just to get it all out what's in my head<BR>And I, I am feeling a little peculiar<BR>And so I wake in the morning and I step outside<BR>And I take a deep breath and I get real high<BR>And I scream from the top of my lungs<BR>""What's going on?""<BR><BR>SleazyWorld Go “Sleazy Flow” (Live Performance) | Open Mic<BR>[Chorus]<BR>And I say, hey-ey-ey<BR>Hey-ey-ey<BR>I said ""Hey, a-what's going on?""<BR>And I say, hey-ey-ey<BR>Hey-ey-ey<BR>I said ""Hey, a-what's going on?""<BR><BR>[Bridge]<BR>Ooh, ooh<BR>Ooh<BR>Ooh, uh huh<BR>Ooh, ooh<BR>Ooh<BR>Ooh, uh huh<BR>[Verse 2]<BR>And I try<BR>Oh my God, do I try<BR>I try all the time<BR>In this institution<BR>And I pray<BR>Oh my God, do I pray<BR>I pray every single day<BR>For revolution<BR><BR><BR><BR>Produced By:David Tickle<BR>Written By:Linda Perry<BR>Composed by:Linda Perry<BR>Guitar:Roger Rocha<BR>Drums:Dawn Richardson<BR>Electric Guitar:Linda Perry<BR>Acoustic Guitar:Linda Perry<BR>Vocals:Linda Perry & Christa Hillhouse<BR>Bass Guitar:Christa Hillhouse<BR>Mastering:Stephen Marcussen<BR>Engineering:Laurent Tardy<BR>Mixing:David Tickle<BR>Recording:David Tickle<BR>Release Date:October 13, 1992<BR>What’s Up? Covers:What’s Up? by Bekele and The Pretenders, Best Friends (From Now On) by Yogscast (Ft. Duncan Jones, Lewis Brindley, Martyn (InTheLittleWood), Simon Lan...","What’s up? Lyrics,Rock,Nineties,Pop-Rock,Alternative Rock"
,"Tv Lyrics - 

FINNEAS",English Lyrics,"Tv Lyrics - 

FINNEAS <BR><BR><BR>[Verse 1]<BR>I don't wanna talk right now<BR>I just wanna watch TV<BR>I'll stay in the pool and drown<BR>So I don't have to watch you leave<BR>I put on Survivor just to watch somebody suffer<BR>Maybe I should get some sleep<BR>Sinking in the sofa while they all betray each other<BR>What's the point of anything?<BR>[Chorus]<BR>All of my friends are missing again<BR>That's what happens when you fall in love<BR>You don't have the time, you leave them all behind<BR>You tell yourself, ""It's fine, you're just in love""<BR>SleazyWorld Go “Sleazy Flow” (Live Performance) | Open Mic<BR>[Verse 2]<BR>Don't know where you are right now<BR>Did you see me on TV?<BR>I'll try not to starve myself<BR>Just because you're mad at me<BR>And I'll be in denial for at least a little while<BR>What about the plans we made?<BR>The internet's gone wild watching movie stars on trial<BR>While they're overturning Roe v. Wade<BR><BR>[Chorus]<BR>Now all of my friends are missing again<BR>'Cause that's what happens when you fall in love<BR>You don't have the time, you leave them all behind<BR>And you tell yourself, ""It's fine, you're just in love""<BR><BR>[Bridge]<BR>And I don't get along with anyone<BR>[Outro]<BR>Maybe I'm the problem<BR>Maybe I'm the problem<BR>Maybe I, maybe I, maybe I'm the problem<BR>Maybe I, maybe I, maybe I'm the problem<BR>Maybe I, maybe I, maybe I'm the problem<BR>Maybe I, maybe I, maybe I'm the problem<BR>Maybe I, maybe I, maybe I'm the problem<BR>Maybe I, maybe I, maybe I'm the problem<BR>Baby, I, baby, I, baby, I'm the problem<BR>Baby, I, baby, I, baby, I'm the problem<BR>Baby, I, baby, I, baby, I'm the problem<BR>Baby, I, baby, I, baby, I'm the problem<BR>Baby, I, baby, I, baby, I'm the problem<BR><BR><BR><BR>Produced By:FINNEAS<BR>Written By:FINNEAS & Billie Eilish<BR>Label:Darkroom Records & Interscope Records<BR>Copyright:Darkroom Records & Interscope Records<BR>Guitar:FINNEAS<BR>Bass:FINNEAS<BR>Drums:FINNEAS<BR>Piano:FINNEAS<BR>Synthesizer:FINNEAS<BR>Programmer:FINNEAS<BR>Vocal Editor:FINNEAS & Billie Eilish<BR>Recording Engineer:FINNEAS & Billie Eilish<BR>Mixing Engineer:Rob Kinelski<BR>Mastering Engineer:Dave Kutch<BR>Release Date:July 21, 2022","Tv Lyrics - 

FINNEAS,Pop,Dream Pop,American Folk,Contemporary Folk,Slowcore,Alternative Country,Piano,Alternative,Alternative Pop,Ballad"
,Propeller Lyrics,English Lyrics,"Propeller Lyrics <BR><BR><BR>[Intro: BNXN]<BR>(JAE5)<BR>Oh-oh oh-oh, yeah-yeah<BR>Woah, woah-oh-ayy-ayy<BR>Oh-oh, oh, say<BR>[Chorus: BNXN]<BR>Been a long time since I learnt to put rhymes together<BR>Spin 'round your block, I'm a big propeller<BR>Came with my team, I came with my brothers<BR>I swear, I'm comin' from Gbagada<BR>Been a long time, I put rhymes together<BR>Spin 'round your block, I'm a big propeller<BR>Came with my team, I came with my breddahs<BR>I swear, I'm comin' from Gbagada (Yeah)<BR><BR>SleazyWorld Go “Sleazy Flow” (Live Performance) | Open Mic<BR>[Verse 1: Dave]<BR>I can't deal with him 'cah he shakes with his left hand<BR>Married to the hustle, the money my best man<BR>Me against the world, my girl my best friend<BR>I sleep in South, and chill in the West End<BR>And I'm ready for war<BR>If ain't about the belly, what you bellin' me for?<BR>What you tellin' me for?<BR>Henny, I must've had a twenty or more<BR>Any more, then I put her in Cappelli Amore<BR>Sixteen, the wrong one to play with, pussy<BR>Big .44 no safety, pussy<BR>We're comin' from Gbagada, niggas wanna claim the gutter<BR>I don't trust any woman if it ain't my mother<BR>'Cause I'm a big propeller<BR>Lean, clean, like sweet vanilla<BR>Remember when I had sleep for dinner<BR>I'ma live and live to tell the story<BR>Everyday I give God the glory<BR>It's been a long time<BR>[Chorus: BNXN]<BR>Been a long time since I learnt to put rhymes together<BR>Spin 'round your block, I'm a big propeller<BR>Came with my team, I came with my brothers<BR>I swear, I'm comin' from Gbagada (Woah, oh-oh)<BR>Oh, been a long time, I put rhymes together<BR>Spin 'round your block, I'm a big propeller<BR>Came with my team, I came with my brothers<BR>I swear, I'm comin' from Gbagada<BR><BR><BR><BR>Featuring:Dave & BNXN fka Buju<BR>Produced By:JAE5<BR>Written By:BNXN fka Buju & Dave<BR>Video Director:Edem Wornoo<BR>Release Date:July 29, 2022","Propeller Lyrics,Pop"
,Breathless Lyrics,English Lyrics,"Breathless Lyrics <BR><BR><BR>Koi jo mila to mujhe aisa lagta tha<BR>Jaise meri saari duniya main geeton ki rut<BR>Aur rangon ki barkha hai khushbu ki aandhi hai<BR>Mehki hui si ab saari fizaayen hain<BR>Behki hui si ab saari hawaayen hain<BR>Khoyi hui si ab saari dishaayen hain<BR>Badli hui se ab saari adaayen hain<BR>Jaagi ummengein hain, dhadak raha ahi dil<BR>Sanson main toofaan hain, hoton pe nagme hain<BR>Aakhon main sapne hain, sapnon main beete hue<BR>Saare vo lamhe hain<BR>Jab koi aaya tha, nazron pe chhaya tha<BR>Dil main samaya tha, kaise main bataun tumhe<BR>Kaise use paaya tha, pyaar ke chehre pe bikhri jo julphen<BR>To aisa lagta tha jaise kohre ke peechhe<BR>Ek os main dhula hua phool khila hai jaise<BR>Badal main ik chaand chhupa hai<BR>Aur jhaank raha hai jaise raat ke parde main<BR>Ek savera hai roshan roshan aakhon main<BR>Sapnon ka saagar jismain prem sitaron ki chaadar<BR>Jaise jhalak rahi hai<BR>Lahron lahron baat kare to jaise moti barse<BR>Jaise kahin chandi ki payal goonjey<BR>Jaise kahin sheeshe ke jaam girey<BR>Aur chhann se tootey jaise koi chhip ke sitaar bajaye<BR>Jaise koi chaandni raat main gaye<BR>Jaise koi hole se paas bulaye<BR>Kaisi meethi baatain thee vo<BR>Kaisi mulakaatein thee vo<BR>Jab maine jaana tha<BR>Nazron se kaise pighalte hain dil<BR>Aur aarzoo paati hai kaise manzil<BR>Aur kaise utarta hai chaand jameen par<BR>Kaise kabhi lagta hai swarg agar hai<BR>To bas hai yahin par<BR>Usne bulaya mujhe, aur samjhaya mujhe<BR>Hum jo mile hain, hamain aise hi milna tha<BR>Gul jo khile hain, unhe aise hi khilna tha<BR>Janmo ke bandhan, janmo ke rishtey hain<BR>Jab bhi hum janme to hum yuhin milte hain<BR>Kaanon main mere jaise, shahed sa ghulne lage<BR>Khwaabon ke dar jaise aakhon main khulne lage<BR>Khwaabon ki duniya bhi kitni haseen aur<BR>Kaisi rangeen thee khwaabon ki duniya<BR>Jo kahne ko thee par kahin bhi nahi thee<BR>Khwaab jo toote mere, aakh jo khuli meri<BR>Hosh jo aaya mujhe<BR>Maine dekha maine jaana<BR>Vo jo kabhi aaya tha, nazron pe chhaya tha<BR>Dil main samaya tha, ja bhi chuka hai<BR>Aur dil mera hai ab tanha tanha<BR>Na to koi armaan hai, na koi tamanna hai<BR>Aur na koi sapna hai<BR>Ab jo mere din aur ab jo meri ratain hain<BR>Unmain sirf aansoon hain<BR>Unmain seif dard ki ranj ki batain hain<BR>Aur pharyaadein hain<BR>Mera ab bhi koi nahi main hoon aur khoye<BR>Hue pyaar ki yaadein hain (3)<BR><BR><BR><BR>Produced By:Shankar Mahadevan<BR>Written By:Javed Akhtar<BR>Release Date:1998","Breathless Lyrics,Pop,Nineties,Indie Pop"
